language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
chua1248,-,-,-,t,-,-,o,-,-,t,-,s,h,-,-,-,a,-,-,-,-,-,-,i,-,-,-,-
larg1235,-,-,-,t,-,-,i,-,-,n,-,-,g,-,-,-,a,-,-,-,-,-,-,u,-,-,-,-
nort2749,-,-,-,t,-,-,3,-,-,n,-,p,h,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
cent1394,-,-,-,t,-,-,o,N,-,n,-,p,y,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
luop1235,-,-,-,t,-,-,3,-,-,n,-,p,h,-,y,-,e,-,-,-,-,-,-,-,-,-,-,-
luop1235,-,-,-,t,-,-,3,-,-,n,-,p,h,-,y,-,e,-,-,-,-,-,-,-,-,-,-,-
jion1236,-,-,-,-,-,-,-,-,-,-,-,p,h,a,i,n,e,-,-,-,-,-,-,i,-,-,-,-
shee1238,-,-,-,t,-,-,a,-,-,-,-,p,h,-,u,-,-,-,-,-,-,-,-,i,-,-,-,-
pahn1237,-,q,o,t,-,-,-,-,-,-,-,-,h,-,y,-,e,-,-,-,-,-,-,i,-,-,-,-
pahn1237,-,-,-,t,-,-,a,-,-,N,-,p,h,-,y,-,e,-,-,-,-,-,-,-,-,-,-,-
youn1235,-,-,-,k,-,-,u,-,-,N,-,-,i,-,y,-,a,-,-,-,-,-,-,-,-,-,-,-
east2371,-,-,-,t,-,-,e,-,-,i,-,p,h,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
west2430,-,-,-,t,-,-,e,-,-,n,-,p,h,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
kimm1245,-,-,-,m,-,-,u,-,-,n,-,-,S,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
iumi1238,s,y,e,t,-,-,o,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
biao1254,-,-,-,s,-,-,a,-,-,k,a,-,k,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
dzao1238,-,-,-,s,-,-,a,-,-,Z,a,u,m,-,o,-,i,-,-,-,-,-,-,-,-,-,-,-
