language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
temi1246,-,-,T,-,-,-,-,t,s,-,-,-,-,E,-,-,-,-,p,-,-,-
jahh1242,-,-,T,-,-,-,-,t,s,-,-,-,-,E,-,-,-,-,m,-,-,-
kens1248,-,-,k,-,-,-,-,-,-,-,-,-,-,a,w,-,-,a,w,-,-,-
jeha1242,-,-,k,-,-,-,-,-,-,-,-,-,-,a,w,-,-,a,w,-,-,-
seme1247,-,-,T,-,-,-,-,t,s,-,-,-,-,i,-,-,-,-,m,-,-,-
sema1265,-,-,k,-,-,-,-,-,-,-,-,-,-,a,w,-,-,a,w,-,-,-
cent1989,-,-,s,a,-,-,-,t,s,-,l,-,-,a,-,-,-,-,p,-,-,-
mlab1235,-,-,7,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rucc1239,-,-,-,i,-,-,-,-,T,-,-,-,-,i,-,-,-,-,m,-,-,-
mali1278,-,-,-,-,-,-,-,-,7,-,-,-,-,o,-,-,-,-,7,-,-,-
aheu1239,-,-,h,a,-,-,-,7,T,-,-,-,-,o,-,-,-,-,i,-,-,-
aheu1239,-,-,7,a,-,-,-,-,T,-,-,-,-,o,-,-,-,-,y,-,-,-
viet1252,-,-,T,h,-,-,-,t,s,-,h,-,-,i,-,-,-,-,m,-,-,-
ruch1235,-,-,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,m,-,-,-
ruma1248,-,-,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,m,-,-,-
huuu1240,-,-,a,-,-,-,-,-,S,-,-,-,-,i,-,-,-,-,m,-,-,-
khan1274,-,-,T,-,-,-,-,t,s,-,-,-,-,e,-,-,-,-,m,-,-,-
bitt1240,-,-,-,-,-,-,-,t,S,-,-,-,-,e,-,-,-,-,m,-,-,-
puoc1238,-,-,T,-,-,-,-,t,s,-,-,-,-,e,-,-,-,-,m,-,-,-
mang1378,-,-,-,-,-,-,-,-,s,-,-,-,-,o,-,-,-,-,m,-,-,-
nanc1247,-,-,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,T,u,u,a
carn1240,-,-,T,-,-,-,-,t,s,-,-,-,-,E,h,E,T,o,n,-,-,-
khar1287,-,-,k,o,n,t,h,t,h,-,-,-,-,e,-,-,d,-,d,-,-,-
juan1238,-,-,k,o,n,-,-,t,-,-,-,-,-,e,-,-,d,-,d,-,-,-
sant1410,-,-,T,-,-,-,-,t,s,e,r,-,-,e,-,-,-,-,-,-,-,-
mund1320,-,-,T,-,-,-,-,t,s,-,-,-,-,e,-,-,-,-,N,-,-,e
sora1254,-,-,-,o,n,-,-,t,-,-,-,-,-,i,-,-,-,-,d,-,-,-
pare1266,-,-,p,o,-,-,-,r,-,-,-,-,-,i,-,-,7,-,n,-,-,-
bond1245,-,-,p,i,-,-,-,r,-,-,-,-,-,i,-,-,-,-,7,-,-,-
khas1269,-,-,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,m,-,-,-
buga1247,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,u,-,-,-
jehh1245,-,-,T,-,-,-,-,t,s,-,-,-,-,i,-,-,-,-,m,-,-,-
