language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
chep1245,-,-,7,-,-,-,a,-,-,-,-,n,-,-,-,-,3,-,-,-,-,-,-,-
maga1261,d,-,h,-,-,-,e,-,-,-,-,r,-,-,-,-,3,-,-,-,-,i,-,-
kony1248,-,-,k,i,-,-,a,-,-,-,-,l,o,k,h,-,a,-,-,-,-,-,-,-
amdo1237,-,-,m,-,-,-,a,-,-,-,-,N,-,-,N,-,E,-,-,-,-,-,-,-
amdo1237,-,-,m,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-
tibe1272,-,-,m,-,-,-,a,-,-,-,-,N,-,-,k,-,o,-,-,-,-,-,-,-
tibe1272,-,-,m,-,-,-,a,-,-,-,-,N,-,-,m,-,o,-,-,-,-,-,-,-
kham1282,-,-,m,-,-,-,o,-,-,-,-,m,-,-,b,-,o,-,-,-,-,-,-,-
jire1238,-,-,k,-,-,-,a,-,-,-,-,l,-,-,b,-,a,-,-,-,-,-,-,-
sher1255,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,E,-,-,-,-,-,-,-
kaik1246,-,-,i,-,-,-,a,-,-,-,-,l,-,-,m,-,a,-,-,-,-,-,-,-
dakp1242,-,-,z,-,-,-,a,-,-,-,-,k,-,-,p,-,o,-,-,-,-,-,-,-
nucl1729,-,-,i,-,-,-,a,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-
thak1245,-,-,t,-,-,-,a,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-
guru1261,-,-,l,-,-,-,-,-,-,-,-,x,-,-,-,-,e,-,-,-,-,-,-,-
bang1338,-,-,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-
nyis1236,-,-,h,-,-,-,a,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-
nisi1238,-,-,n,-,-,-,a,-,-,l,e,g,-,-,-,-,o,-,-,-,-,-,-,-
pada1257,-,-,b,-,-,-,o,-,-,-,-,Z,-,-,-,-,e,-,-,-,-,-,-,-
bori1243,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
tara1313,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,3,-,-,-,-,-,-,-
idum1241,-,-,p,-,-,-,a,-,-,-,-,t,-,-,s,-,a,-,-,-,-,-,-,-
quey1238,-,-,q,-,-,-,a,-,-,-,-,y,-,-,-,-,i,-,-,-,-,-,-,-
horp1239,-,-,x,-,-,-,-,-,-,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-
sang1321,-,-,-,-,-,-,a,-,-,t,-,r,-,-,-,-,o,-,-,-,-,N,-,-
yimc1240,-,-,-,-,-,-,a,h,i,k,-,h,-,-,-,-,3,-,-,-,-,-,-,-
chon1286,-,-,-,-,-,-,a,e,i,-,-,g,-,-,-,-,a,-,-,-,-,-,-,-
mong1332,-,-,-,-,-,-,i,-,i,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
loth1237,-,-,k,-,-,-,o,-,-,-,-,S,-,-,-,-,a,-,-,-,-,-,-,-
loth1237,-,-,-,-,-,-,e,-,-,-,-,l,-,-,-,-,a,-,-,-,-,m,-,-
poch1243,-,-,-,-,-,-,o,-,-,-,-,z,-,-,-,-,a,-,-,-,-,k,-,e
lush1249,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,m,-,-
hmar1241,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,m,-,-
haka1240,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,m,p,i
tang1336,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,t,s,h,u,N,h,a
mani1292,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-,m,-,-
maon1238,-,-,p,-,-,-,a,-,-,-,-,Z,-,-,-,-,3,-,-,-,-,-,-,-
khez1235,-,-,k,-,-,-,-,-,-,-,-,r,u,-,-,-,o,-,-,-,-,-,-,-
chok1243,-,-,k,-,-,-,3,-,-,k,-,r,-,-,-,-,o,-,-,-,-,-,-,-
reng1255,-,-,t,-,-,-,-,-,-,s,-,h,-,-,-,-,o,-,-,-,-,-,-,-
zeme1240,-,-,m,i,s,-,o,-,-,-,-,N,-,-,g,-,a,-,-,-,-,-,-,-
lian1251,-,-,k,-,-,-,e,-,-,-,-,N,-,-,b,-,u,-,-,-,-,-,-,-
lian1251,-,-,m,-,-,-,a,-,-,-,-,l,i,n,n,-,a,-,-,-,-,-,-,-
kach1280,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,7,-,-
noct1238,-,-,-,-,-,-,a,-,-,-,-,Z,-,-,-,-,a,-,-,-,-,-,-,-
wanc1238,-,-,t,-,-,-,a,-,i,-,-,h,-,-,-,-,u,-,-,-,-,-,-,-
phom1236,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,N,-,i
bodo1269,-,-,b,-,-,-,a,-,-,-,-,b,-,-,-,-,3,-,-,-,-,N,-,-
dima1251,-,-,g,-,-,-,a,-,-,-,-,b,-,-,-,-,a,-,-,-,-,N,-,-
garo1247,-,-,b,-,-,-,a,-,-,-,-,N,-,-,-,-,a,-,-,-,-,-,-,-
akha1245,-,-,-,-,-,-,a,-,-,-,-,n,-,-,y,-,e,-,-,-,-,-,-,-
miji1239,-,-,m,-,-,-,3,-,-,-,-,n,-,-,-,-,a,-,-,-,-,u,-,-
sher1257,i,e,b,t,s,h,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-
bugu1246,-,-,b,-,-,-,a,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-,-
manu1255,-,-,-,-,-,-,a,-,-,s,e,l,-,-,-,-,e,-,-,-,-,-,-,-
yint1235,-,-,7,-,-,-,a,-,-,7,u,N,-,-,-,-,-,-,-,-,-,-,-,-
west2409,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,o,-,-,-,-,-,-,-
kaya1317,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
yinb1236,-,-,7,-,-,-,o,-,-,-,-,7,-,-,-,-,a,-,-,-,-,-,-,-
geko1235,-,-,7,-,-,-,o,-,-,d,u,7,-,-,-,-,o,-,-,-,-,-,-,-
paok1235,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
geba1237,-,-,7,-,-,-,o,-,-,-,-,7,-,-,-,-,E,-,-,-,7,7,-,-
sgaw1245,-,-,7,-,-,-,a,-,-,-,-,7,-,-,-,-,a,-,-,-,-,x,-,o
mand1415,-,-,d,-,-,-,-,-,-,-,-,u,-,-,-,-,o,-,-,-,-,-,-,-
hakk1236,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
mind1253,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
oldc1244,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,-
jian1239,-,-,t,-,-,-,-,-,-,s,-,y,-,-,-,-,i,-,-,-,-,-,-,-
nort2732,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
