language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
guru1261,-,-,-,-,x,-,-,-,i,a,b,-,a,-,-,-,-,-,-,-
bang1338,t,-,-,s,h,-,-,-,e,7,g,-,o,-,u,p,-,7,-,-
bang1338,i,-,-,h,f,-,-,-,-,7,g,-,o,d,o,w,-,n,-,7
tagi1241,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,N,-,-
nyis1236,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-
nisi1238,-,t,-,s,h,-,-,-,a,7,g,-,o,-,u,p,-,7,-,-
nisi1238,i,7,-,-,g,-,-,-,o,-,d,-,o,-,-,w,n,7,-,-
pada1257,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-
bori1243,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-
apat1240,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-
tara1313,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
idum1241,-,t,-,-,y,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
quey1238,-,p,-,-,S,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
horp1239,-,t,-,-,s,-,-,-,y,-,-,-,3,-,-,-,-,-,-,-
sang1321,-,-,-,-,v,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
yimc1240,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
chon1286,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,o,-,-
mong1332,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
loth1237,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
poch1243,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lush1249,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-
hmar1241,-,-,-,-,f,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
haka1240,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-
gang1266,-,t,-,s,h,-,-,-,i,-,-,-,e,-,-,-,-,h,-,-
tang1336,-,-,-,-,z,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-
mani1292,-,t,-,s,h,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-
maon1238,-,-,-,-,v,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
khez1235,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
chok1243,-,-,-,-,v,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
reng1255,-,-,-,-,g,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
zeme1240,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-
lian1251,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,d,-,-
mara1379,-,-,-,-,t,-,-,s,h,-,-,-,a,-,-,-,-,u,-,-
kach1280,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
noct1238,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wanc1238,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,u,-,-
phom1236,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,i,-,-
bodo1269,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,7,-,N,-,-
dima1251,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
garo1247,-,-,-,-,r,-,-,-,e,-,-,-,a,-,-,-,-,-,-,-
rabh1238,-,-,-,-,r,-,-,-,e,-,N,-,a,-,-,-,-,-,-,-
miji1239,-,-,-,-,d,-,-,-,-,-,-,-,e,-,i,-,-,h,-,-
sher1257,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,N,-,-
bugu1246,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
manu1255,-,t,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
yint1235,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,l,E,-
yint1235,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,l,E,-
west2409,-,t,-,-,s,-,-,-,-,-,-,-,3,-,-,-,-,-,3,-
kaya1317,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-
yinb1236,-,t,u,k,h,-,-,-,-,-,-,-,-,-,-,-,-,l,a,i
yinb1236,-,t,u,k,h,-,-,-,-,-,-,-,-,-,-,-,-,l,a,i
geko1235,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,l,o,i
geko1235,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,l,o,i
paok1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,o,y
geba1237,-,-,-,-,h,-,-,-,-,-,-,-,E,-,-,-,-,7,-,-
sgaw1245,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,7,-,-
mand1415,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-,-,u,-,-
hakk1236,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
mind1253,-,k,-,-,h,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
oldc1244,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
oldc1244,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-
jian1239,-,-,-,-,p,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nort2732,-,-,-,-,x,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
