language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
rapa1244,-,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
puka1242,-,-,-,-,-,l,-,-,a,-,-,-,-,-,-,-,-,-,-,-,l,a,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
nort2845,-,-,-,-,-,p,i,a,a,-,-,-,h,-,-,-,-,i,-,-,a,a,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
nort2845,-,-,-,-,-,7,-,a,a,-,-,-,k,-,-,-,-,i,-,-,-,a,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
nort2845,-,-,-,-,-,7,-,a,a,-,-,-,h,-,-,-,-,i,-,-,a,a,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
ruru1237,-,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-,i,-,-,r,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
tahi1242,-,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-,i,-,-,r,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
hawa1245,-,-,-,-,-,l,-,-,a,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
nuku1258,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
niua1240,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
rotu1241,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,-,-,h,-,-,-,i,-,-,-,-,-,-,n,-,-,i,-,-
bauu1243,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-,-,-,-,-,-,m,a,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
west2519,-,-,-,-,-,m,-,-,a,-,-,-,r,-,-,-,-,e,-,-,m,a,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
naka1262,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
baeg1237,-,-,-,-,-,r,-,-,a,-,u,-,r,-,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
fata1245,-,-,-,-,-,r,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
bael1237,-,-,-,-,-,r,-,-,a,-,u,-,r,-,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
gula1270,-,-,-,-,-,r,-,-,a,-,u,-,r,-,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
long1395,-,-,-,-,-,m,-,-,a,-,n,-,d,-,-,-,-,e,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
long1395,-,-,-,-,-,m,-,-,a,-,n,-,d,-,-,-,-,e,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
oroh1237,-,-,-,-,-,m,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
oroh1237,-,-,-,-,-,m,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
area1240,-,-,-,-,-,m,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
area1240,-,-,-,-,-,m,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
saaa1240,-,-,-,-,-,m,-,w,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
saaa1240,-,-,-,-,-,m,-,w,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
haun1237,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,h,-,-,-,i,-,-,-,-,-,-,n,-,-,i,h,i
kahu1241,-,-,-,-,-,m,-,-,a,h,i,-,n,-,-,-,-,i,-,-,-,-,-,h,-,-,-,i,-,-,-,-,-,-,n,-,-,i,-,-
sant1413,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,f,-,-,-,i,-,-,-,-,-,-,n,-,-,i,f,u
aros1241,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
tolo1254,-,-,-,-,-,m,-,-,a,-,-,-,t,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
tolo1254,-,-,-,-,-,m,-,-,a,-,-,-,t,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
tolo1254,-,-,-,-,-,m,-,-,a,-,-,-,t,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
bira1254,-,-,-,-,-,m,-,-,a,-,-,-,t,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
bira1254,-,-,-,-,-,m,-,-,a,-,-,-,t,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
bira1254,-,-,-,-,-,m,-,-,a,-,-,-,t,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
bira1254,-,-,-,-,-,m,-,-,a,-,-,-,r,-,-,-,-,i,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
bira1254,-,-,-,-,-,m,-,-,a,-,-,-,r,-,-,-,-,i,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
tand1254,-,-,-,-,-,m,-,-,a,-,n,-,d,-,-,-,-,e,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
tand1254,-,-,-,-,-,m,-,-,a,-,n,-,d,-,-,-,-,e,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
mala1484,-,-,-,-,-,m,-,-,a,-,-,-,r,-,-,-,-,e,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
mala1484,-,-,-,-,-,m,-,-,a,-,-,-,r,-,-,-,-,e,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
leng1259,-,-,-,-,-,m,-,-,a,-,n,-,d,-,-,-,-,e,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
leng1259,-,-,-,-,-,m,-,-,a,-,n,-,d,-,-,-,-,e,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
bugh1239,-,-,-,-,-,m,-,-,a,-,n,-,-,-,-,-,-,i,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
gela1263,-,-,-,-,-,m,-,-,a,-,n,-,d,-,-,-,-,e,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
gela1263,-,-,-,-,-,m,-,-,a,-,n,-,d,-,-,-,-,e,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
lewo1242,-,-,-,-,-,m,-,-,e,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,i,u,-,-,-
lame1260,-,-,-,-,-,m,-,-,i,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,i,b,-,-,-
bier1244,-,-,-,-,-,m,-,-,e,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,i,b,i,-,-
baki1244,-,-,-,-,-,m,-,-,e,-,-,-,n,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,n,i,b,-,-,-
bier1246,-,-,-,-,-,m,-,-,e,b,i,-,n,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,n,-,-,-
bier1246,-,-,-,-,-,m,-,-,e,b,i,-,n,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,n,-,-,-
maii1238,-,-,-,-,-,m,-,-,3,-,-,-,n,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,n,i,b,-,-,-
ngun1274,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,v,-,-,-,e,-,-,-,-,-,-,n,i,v,e,-,-
lele1267,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,f,-,-,-,e,-,-,-,-,-,-,n,-,f,e,-,-
sout2856,-,-,-,-,-,m,-,r,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
eton1255,-,-,-,-,-,m,-,r,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
nama1268,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,n,i,v,-,-,-
orko1234,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,i,p,-,-,-
port1286,-,-,-,-,-,m,-,-,e,-,-,-,n,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,n,i,b,-,-,-
lonw1238,-,-,-,-,-,m,-,-,e,m,E,-,n,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,n,i,p,-,-,-
lonw1238,-,-,-,-,-,m,-,-,e,m,E,-,n,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,n,i,p,-,-,-
nort2839,-,-,-,-,-,m,-,-,a,m,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,i,u,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,i,p,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,i,p,-,-,-
seke1241,-,-,-,-,-,m,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,n,i,v,-,-,-
apma1240,-,-,-,-,-,m,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,n,i,p,-,-,-
saaa1241,-,-,-,-,-,m,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,i,-,-,-,-
sout2858,-,-,-,-,-,m,-,-,a,h,i,-,n,-,-,-,-,i,-,-,-,-,-,h,-,-,-,i,-,-,-,-,-,-,n,i,-,-,-,-
sout2859,-,-,-,-,-,m,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-
sout2859,-,-,-,-,-,m,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-
wusi1237,-,-,-,-,-,t,-,-,a,b,i,-,n,-,-,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,u,-,-,-,-
tang1347,-,-,-,-,-,m,-,-,a,-,-,-,r,-,-,-,-,e,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,r,e,-,-,-,-
malo1243,-,-,-,-,-,t,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,n,i,b,-,-,-
arak1252,-,-,-,-,-,m,-,7,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,v,-,-,-,u,-,-,-,-,-,-,n,i,v,u,-,-
tamb1253,-,-,-,-,-,t,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,i,8,e,-,-
east2443,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,i,b,i,-,-
west2513,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,i,b,i,-,-
hano1246,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,e,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,n,e,v,i,-,-
cent2058,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,n,i,f,i,-,-
baet1237,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,n,i,f,-,-,-
leha1244,-,x,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
leha1244,-,x,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
leha1243,-,n,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
leha1243,-,n,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
motl1237,-,n,E,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
vure1239,-,x,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
vure1239,-,x,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
vera1241,-,x,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
vera1241,-,x,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
mota1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,n,-,v,i,n,-
mota1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,n,-,v,i,n,-
weta1242,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
weta1242,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
nume1241,-,b,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
nume1241,-,b,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
merl1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
merl1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
koro1308,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
koro1308,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,b,i,n,-
lako1245,-,x,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,i,b,i,n,i
lako1245,-,x,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,i,b,i,n,i
hiww1237,-,-,-,-,-,m,-,-,3,L,-,-,L,-,-,-,-,i,-,-,-,-,-,b,L,L,-,i,-,-,-,-,-,-,-,-,b,-,-,-
loto1240,-,-,-,-,-,m,-,-,3,-,-,-,r,-,-,-,-,i,-,-,-,-,-,b,-,r,-,i,-,-,-,-,-,-,-,-,b,-,-,-
mara1399,-,-,-,-,-,m,-,-,3,-,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,d,-,Z,-,-,-
mara1399,-,-,-,-,-,m,-,-,3,-,-,-,n,-,-,-,-,3,-,-,-,-,-,m,-,-,-,3,-,-,-,-,-,-,n,3,p,-,-,-
nese1235,-,-,-,-,-,m,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,d,-,Z,-,-,-
mpot1241,-,-,-,-,-,m,-,m,i,m,m,-,h,-,-,-,-,i,-,-,-,-,-,-,-,-,-,b,-,-,-,3,m,m,h,-,i,-,b,-
litz1237,-,-,-,-,-,m,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,l,3,v,-,-,-
litz1237,-,-,-,-,-,m,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,l,3,v,-,-,-
vinm1237,-,-,-,-,-,m,-,-,a,-,-,-,l,-,-,-,-,i,-,-,-,-,-,v,-,-,-,a,-,-,-,-,-,-,l,i,v,-,-,-
lare1249,-,-,-,-,-,m,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,t,s,-,-,-
sout2857,-,-,-,-,-,m,-,-,e,-,-,-,n,-,-,-,-,e,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,n,e,m,-,-,-
nati1244,-,-,-,-,-,m,-,-,e,-,-,-,n,-,-,-,-,e,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-
katb1237,-,-,-,-,-,m,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-
katb1237,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,a,-,-,-,-
leip1237,-,-,-,-,-,m,-,-,e,-,-,-,k,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,e,n,-
loni1238,-,-,-,-,-,m,-,-,e,-,-,-,k,-,-,-,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,e,n,-
kele1258,-,-,-,-,-,-,-,-,i,-,-,-,n,-,-,-,-,n,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,N,-
andr1248,-,-,-,-,-,n,-,-,-,-,-,-,n,r,-,-,-,u,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-
nali1245,-,-,-,-,-,n,-,-,-,-,-,-,n,r,-,-,-,u,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-
sori1242,-,-,-,-,-,b,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,u,N,-
sori1242,-,-,-,-,-,b,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,u,N,-
herm1237,-,-,-,-,-,x,-,-,o,-,-,-,x,-,-,-,-,o,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
bipi1237,-,-,-,-,-,b,-,-,a,-,-,-,r,-,-,-,-,a,-,-,x,u,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-
