language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
bari1286,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-
male1289,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-
matu1261,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
geda1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
geda1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
bilb1241,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-
mind1255,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-
wabb1237,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
awad1244,-,-,-,-,-,-,-,-,-,w,a,-,-,-,7,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-
nana1258,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
woge1237,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-
mana1295,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,i,-,g,-,-,-,e,-,-,-
kair1263,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-
kiss1246,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-
meng1267,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-
onto1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
taku1257,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
sika1261,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
nuku1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-
nuku1259,-,-,-,-,-,-,-,-,-,t,u,-,-,-,-,a,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-
nuku1259,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
nuku1259,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
nuku1259,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
nuku1260,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
kapi1249,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-
kapi1249,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
samo1305,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
nort2844,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
nort2844,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
tiko1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
anut1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
east2447,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-
east2447,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
wall1257,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-
wall1257,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
tong1325,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
niue1239,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
emae1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
mung1271,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-
futu1245,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,u,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
futu1245,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
west2516,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
mele1250,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
pile1238,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
raro1241,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-
penr1237,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-
tuam1242,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-
mang1401,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-
mang1402,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-
raka1237,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-
maor1246,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-
rapa1244,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-
puka1242,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
puka1242,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-
nort2845,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,u,-,-,-,7,-,-,-,a,-,-,-,-,-,a,-,-,-
ruru1237,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-
tahi1242,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,e,-,-,-
tahi1242,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-
hawa1245,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-
nuku1258,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,t,u,-,a,-,h,-,-,-,-,-,-,-,-,-,a,-,u,-
niua1240,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
bauu1243,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-
west2519,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-
muss1248,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,a,-,-,-
bola1250,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-
mudu1242,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-
unea1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-
naka1262,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-
mera1242,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-
dori1246,-,k,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-
wala1266,-,k,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-
kwai1243,-,k,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-
lauu1247,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-
kwar1239,-,-,-,-,-,-,-,-,-,7,a,-,-,-,b,a,-,-,-,-,-,-,-,k,-,-,w,a,-,l,-,-,-,o,-,-,-
baeg1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-
fata1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-
bael1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-
gula1270,-,k,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-
long1395,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-
oroh1237,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-
saaa1240,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-
rihu1237,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-
haun1237,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-
kahu1241,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-
sant1413,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-
aros1241,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,s,i,w,a,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-
aros1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-
tolo1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-
bira1254,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-
tand1254,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
mala1484,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-
leng1259,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,-,o,-,-,-
gela1263,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-
taba1261,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
kand1301,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,-,s,-
ramo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-
patp1243,-,-,-,-,-,-,-,-,-,k,i,-,-,-,n,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
kuan1248,-,-,-,-,-,-,-,-,-,v,i,-,-,-,n,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
mini1251,-,-,-,-,-,-,-,-,-,v,i,-,-,-,n,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
bilu1244,-,-,-,-,-,-,-,-,-,-,o,-,-,-,l,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-
nali1244,-,i,-,-,-,-,-,-,-,y,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,-,s,-
tian1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,s,-
tiga1245,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,s,-
lamu1255,-,-,-,-,-,-,-,-,-,v,u,g,u,s,v,o,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,u,-,s,-
lewo1242,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,i,-,k,-,-,-,a,-,-,-
lame1260,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,-,-,k,-,-,-,a,-,-,-
bier1244,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,i,-,k,-,-,-,a,-,-,-
baki1244,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-
bier1246,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,-,-,k,-,-,-,a,-,i,-
maii1238,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,3,-,-,-,-,-,-,-,l,-,-,-,-,-,k,-,-,-,a,-,i,-
ngun1274,-,n,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-
lele1267,-,n,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2856,-,n,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,t,-
nama1268,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
port1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,o,-,-,-
lonw1238,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
lonw1238,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-
sowa1244,-,-,-,e,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,e,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,u,-
apma1240,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,e,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,e,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,o,-,o,-,l,-,-,-,e,-,-,-,-,-,e,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
akei1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
wail1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,v,u,i,i,-,y,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,v,u,i,i,-,y,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,i,-,-,-
tolo1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
vuna1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
valp1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
piam1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
tasm1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-
noku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
tang1347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
malo1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
tutu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
aore1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-
tamb1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,a,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,a,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,a,i
ambl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,a,i
